"estimate","lower","upper","onset_date","n.reported"
14,14,14,2020-05-22,14
10,10,11,2020-05-23,10
10,10,12,2020-05-24,10
17,16,20,2020-05-25,16
14,13,18,2020-05-26,13
16,15,20,2020-05-27,15
18,16,22,2020-05-28,16
15,13,20,2020-05-29,13
18,15,23,2020-05-30,15
18,15,23,2020-05-31,15
19,16,25,2020-06-01,16
17,13,22,2020-06-02,13
15,11,20,2020-06-03,11
12,8,17,2020-06-04,8
17,13,23,2020-06-05,12
13,8,19,2020-06-06,7
15,10,23,2020-06-07,8
19,13,28,2020-06-08,10
18,11,28,2020-06-09,7
33,25,43,2020-06-10,19
24,16,35,2020-06-11,9
29,20,42,2020-06-12,12
34,24,49,2020-06-13,15
28,18,42,2020-06-14,9
31,21,45,2020-06-15,11
22,12,36,2020-06-16,3
26,15,40,2020-06-17,5
30,19,46,2020-06-18,7
29,16,46,2020-06-19,3
38,24,59,2020-06-20,8
41,25,65,2020-06-21,7
38,22,64,2020-06-22,3
44,26,72,2020-06-23,5
46,28,78,2020-06-24,5
46,26,78,2020-06-25,3
50,29,86,2020-06-26,5
47,25,82,2020-06-27,2
46,24,83,2020-06-28,2
43,20,81,2020-06-29,NA
43,19,86,2020-06-30,NA
