"dt_notific","n.notific"
2020-02-27,1
2020-03-18,1
2020-03-22,1
2020-03-26,1
2020-04-06,2
2020-04-13,1
2020-04-15,1
2020-04-16,1
2020-04-17,1
2020-04-18,1
2020-04-21,2
2020-04-23,3
2020-04-26,1
2020-04-27,1
2020-04-28,1
2020-04-29,1
2020-05-01,2
2020-05-02,1
2020-05-03,2
2020-05-04,2
2020-05-05,5
2020-05-06,4
2020-05-07,1
2020-05-08,1
2020-05-10,2
2020-05-11,4
2020-05-12,2
2020-05-13,6
2020-05-14,5
2020-05-15,7
2020-05-16,2
2020-05-17,1
2020-05-18,4
2020-05-19,2
2020-05-20,3
2020-05-21,7
2020-05-22,3
2020-05-24,1
2020-05-25,2
2020-05-26,10
2020-05-27,9
2020-05-28,8
2020-05-29,6
2020-05-30,5
2020-05-31,7
2020-06-01,4
2020-06-02,5
2020-06-03,4
2020-06-04,3
2020-06-05,2
2020-06-06,6
2020-06-07,2
2020-06-08,3
2020-06-09,5
2020-06-10,11
2020-06-11,16
2020-06-12,3
2020-06-13,3
2020-06-14,11
2020-06-15,16
2020-06-16,20
2020-06-17,18
2020-06-18,9
2020-06-19,7
2020-06-20,5
2020-06-21,1
2020-06-22,2
2020-06-23,8
2020-06-24,4
2020-06-25,1
2020-06-26,3
2020-06-27,3
2020-06-28,4
2020-06-29,15
2020-06-30,8
2020-07-01,3
2020-07-02,7
2020-07-03,1
2020-07-06,3
2020-07-07,8
2020-07-08,6
2020-07-09,60
2020-07-10,2
2020-07-13,8
2020-07-14,2
