"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-23,2
1,1,1,2020-05-24,1
4,4,4,2020-05-25,4
3,3,3,2020-05-26,3
2,2,2,2020-05-27,2
2,2,2,2020-05-28,2
3,3,3,2020-05-29,3
2,2,2,2020-05-30,2
3,3,5,2020-05-31,3
7,7,9,2020-06-01,7
7,7,10,2020-06-02,7
4,4,7,2020-06-03,4
5,5,8,2020-06-04,5
7,6,11,2020-06-05,6
7,6,11,2020-06-06,6
9,7,13,2020-06-07,7
5,3,9,2020-06-08,3
8,6,12,2020-06-09,6
6,4,11,2020-06-10,4
11,8,16,2020-06-11,8
7,4,13,2020-06-12,4
12,8,18,2020-06-13,8
13,9,20,2020-06-14,9
9,6,16,2020-06-15,5
12,8,18,2020-06-16,7
10,6,16,2020-06-17,5
7,4,14,2020-06-18,3
9,6,15,2020-06-19,5
4,0,10,2020-06-20,NA
9,5,15,2020-06-21,5
4,0,9,2020-06-22,NA
6,2,12,2020-06-23,2
5,1,11,2020-06-24,1
5,2,12,2020-06-25,1
6,3,13,2020-06-26,2
6,2,13,2020-06-27,1
7,3,15.0249999999996,2020-06-28,2
8,3,17,2020-06-29,2
8,3,19,2020-06-30,2
10,4,23,2020-07-01,2
