"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-05-21,5
0,0,2,2020-05-22,NA
2,2,4,2020-05-23,2
9,9,11,2020-05-24,9
8,8,10,2020-05-25,8
2,2,4,2020-05-26,2
5,5,7,2020-05-27,5
4,4,7,2020-05-28,4
5,5,8,2020-05-29,5
5,5,8,2020-05-30,5
1,1,4,2020-05-31,1
7,7,10,2020-06-01,7
6,6,9,2020-06-02,6
3,2,5,2020-06-03,2
4,3,7,2020-06-04,3
6,5,9,2020-06-05,5
4,3,7,2020-06-06,3
3,2,6,2020-06-07,2
4,3,7,2020-06-08,3
2,1,6,2020-06-09,1
5,4,9,2020-06-10,4
3,2,7,2020-06-11,2
2,0,5,2020-06-12,NA
3,1,7,2020-06-13,1
3,1,7,2020-06-14,1
3,1,7,2020-06-15,1
2,0,6,2020-06-16,NA
2,0,6,2020-06-17,NA
2,0,6,2020-06-18,NA
3,1,7,2020-06-19,1
4,2,9,2020-06-20,2
2,0,7,2020-06-21,NA
3,0,7,2020-06-22,NA
4,1,9,2020-06-23,1
4,1,9,2020-06-24,1
4,1,9,2020-06-25,1
3,0,8,2020-06-26,NA
3,0,9,2020-06-27,NA
3,0,9,2020-06-28,NA
3,0,10,2020-06-29,NA
