"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-03,1
2,2,2,2020-05-04,2
2,2,2,2020-05-05,2
5,5,5,2020-05-06,5
0,0,0,2020-05-07,NA
3,3,3,2020-05-08,3
2,2,2,2020-05-09,2
2,2,2,2020-05-10,2
2,2,2,2020-05-11,2
8,8,9,2020-05-12,8
2,2,3,2020-05-13,2
4,4,6,2020-05-14,4
3,3,5,2020-05-15,3
1,1,3,2020-05-16,1
0,0,2,2020-05-17,NA
5,5,8,2020-05-18,5
3,2,5,2020-05-19,2
3,2,6,2020-05-20,2
2,1,6,2020-05-21,1
6,4,10,2020-05-22,4
4,2,9,2020-05-23,2
3,1,8,2020-05-24,1
5,2,10,2020-05-25,2
4,1,10,2020-05-26,1
3,0,10,2020-05-27,NA
7,4,15,2020-05-28,3
6,3,15,2020-05-29,2
8,4,17,2020-05-30,3
6,2,15,2020-05-31,1
7,3,17,2020-06-01,2
7,3,17,2020-06-02,2
6,2,16,2020-06-03,1
5,1,14,2020-06-04,NA
6,2,15,2020-06-05,1
6,2,15,2020-06-06,1
5,1,14,2020-06-07,NA
5,0,15,2020-06-08,NA
5,0,15,2020-06-09,NA
5,0,17,2020-06-10,NA
5,0,17,2020-06-11,NA
