"dt_evoluca","n.casos"
2020-04-03,1
2020-04-06,1
2020-04-07,1
2020-04-08,1
2020-04-10,1
2020-04-13,2
2020-04-17,1
2020-04-18,2
2020-04-20,1
2020-04-24,2
2020-04-25,1
2020-04-28,5
2020-04-29,2
2020-05-01,3
2020-05-02,1
2020-05-03,1
2020-05-04,2
2020-05-05,2
2020-05-06,5
2020-05-08,3
2020-05-09,2
2020-05-10,2
2020-05-11,2
2020-05-12,9
2020-05-13,2
2020-05-14,4
2020-05-15,3
2020-05-16,2
2020-05-18,5
2020-05-19,4
2020-05-20,2
2020-05-21,1
2020-05-22,5
2020-05-23,1
2020-05-24,1
2020-05-25,3
2020-05-26,1
2020-05-28,3
2020-05-29,2
2020-05-30,3
2020-05-31,1
2020-06-01,2
2020-06-02,2
2020-06-03,4
2020-06-05,1
2020-06-06,1
2020-06-08,1
2020-06-12,1
