"estimate","lower","upper","onset_date","n.reported"
92,92,92,2020-05-30,92
83,82,87,2020-05-31,82
160,158,166,2020-06-01,158
113,111,119,2020-06-02,111
117,115,123,2020-06-03,115
82,79,87,2020-06-04,79
98,95,104,2020-06-05,94
95,91,100,2020-06-06,90
88,84,94,2020-06-07,82
94,89,101,2020-06-08,87
102,96,109,2020-06-09,93
113,106,120,2020-06-10,102
92,86,100,2020-06-11,81
110,103,118,2020-06-12,97
95,89,104,2020-06-13,83
79,72,88,2020-06-14,66
114,107,124,2020-06-15,98
87,79,96,2020-06-16,71
84,77,94,2020-06-17,68
80,72,89,2020-06-18,62
87,79,97,2020-06-19,68
79,71,90,2020-06-20,60
61,52,72,2020-06-21,42
87,77,98,2020-06-22,64
72,63,84,2020-06-23,49
64,53,76,2020-06-24,39
72,61,86,2020-06-25,44
65,54,80,2020-06-26,36
56,44,71,2020-06-27,25
59,46,75,2020-06-28,25
55,40,72,2020-06-29,16
73,56,93,2020-06-30,25
74,55,98,2020-07-01,21
62,43,85,2020-07-02,10
56,37,80,2020-07-03,6
53,33,79,2020-07-04,3
54,32,83,2020-07-05,2
59,34,92,2020-07-06,2
68,40,111,2020-07-07,6
62,32,112.025,2020-07-08,NA
