"estimate","lower","upper","onset_date","n.reported"
24,24,24,2020-05-21,24
28,25,35,2020-05-22,25
28,25,35,2020-05-23,25
20,16,29,2020-05-24,16
34,29,43,2020-05-25,28
20,15,29,2020-05-26,13
24,19,33,2020-05-27,17
26,21,36,2020-05-28,19
19,13,28,2020-05-29,11
26,20,35,2020-05-30,17
26,19,36,2020-05-31,16
39,32,49,2020-06-01,28
29,22,39,2020-06-02,17
18,11,29,2020-06-03,6
28,21,39,2020-06-04,15
23,15,34,2020-06-05,9
24,16,35,2020-06-06,9
28,20,41,2020-06-07,12
34,25,46,2020-06-08,16
28,18,42,2020-06-09,9
35,25,49,2020-06-10,15
27,17,41,2020-06-11,6
37,27,53,2020-06-12,15
30,19,45,2020-06-13,7
31,20,47,2020-06-14,8
36,25,53,2020-06-15,12
30,19,46,2020-06-16,6
27,16,43,2020-06-17,3
28,17,45,2020-06-18,4
29,18,46,2020-06-19,4
35,23,54,2020-06-20,9
32,20,51,2020-06-21,5
31,19,51,2020-06-22,4
33,20,53,2020-06-23,5
29.5,16,50,2020-06-24,1
30,17,52,2020-06-25,1
30,16,53,2020-06-26,NA
32,17,58,2020-06-27,1
31,15,58,2020-06-28,NA
31,15,59,2020-06-29,NA
