"estimate","lower","upper","onset_date","n.reported"
8,8,8,2020-05-29,8
5,5,7,2020-05-30,5
4,4,7,2020-05-31,4
15,15,19,2020-06-01,15
10,9,13,2020-06-02,9
8,7,11,2020-06-03,7
6,5,9,2020-06-04,5
6,5,9,2020-06-05,5
4,3,7,2020-06-06,3
3,2,7,2020-06-07,2
9,8,13,2020-06-08,8
3,2,7,2020-06-09,2
7,6,11,2020-06-10,6
6,4,10,2020-06-11,4
4,2,8,2020-06-12,2
5,3,9,2020-06-13,3
7,4,11,2020-06-14,4
7,4,12,2020-06-15,4
3,0,8,2020-06-16,NA
6,3,12,2020-06-17,3
6,2,11,2020-06-18,2
6,3,12,2020-06-19,2
8,5,14,2020-06-20,4
7,4,13,2020-06-21,3
4,1,10,2020-06-22,NA
5,2,11,2020-06-23,1
6,2,12,2020-06-24,1
6,2,12,2020-06-25,1
7,3,14,2020-06-26,2
5,1,11,2020-06-27,NA
6,2,13,2020-06-28,1
5,1,12,2020-06-29,NA
5,1,12,2020-06-30,NA
5,1,13,2020-07-01,NA
5,1,12.0249999999996,2020-07-02,NA
5,1,13,2020-07-03,NA
6,1,13,2020-07-04,NA
5,0,13,2020-07-05,NA
5,1,14,2020-07-06,NA
5,0,14,2020-07-07,NA
