"estimate","lower","upper","onset_date","n.reported"
24,24,24,2020-04-25,24
6,6,6,2020-04-26,6
16,16,21,2020-04-27,16
14,14,20,2020-04-28,14
16,15,24,2020-04-29,15
12,11,21,2020-04-30,11
14,12,24,2020-05-01,12
18,14,31,2020-05-02,14
25,18,41,2020-05-03,17
32,22,52,2020-05-04,19
30,20,51,2020-05-05,16
30,18,53,2020-05-06,12
40,25,69.0249999999996,2020-05-07,16
34,19,65,2020-05-08,8
59,37,107,2020-05-09,17
75,46,136,2020-05-10,18
78,47,145,2020-05-11,16
83,50,158,2020-05-12,18
60,33,120,2020-05-13,8
54,27,115,2020-05-14,3
95,55,186,2020-05-15,15
102,57,201,2020-05-16,11
111,62,220,2020-05-17,9
135,76,265,2020-05-18,12
147,82,289,2020-05-19,11
158,88.9750000000002,317,2020-05-20,13
122,63,246,2020-05-21,4
133,70,269,2020-05-22,6
151,80,316,2020-05-23,6
184,98,397.025,2020-05-24,11
152,79,322,2020-05-25,6
124,59,254,2020-05-26,3
103,42.9750000000002,221,2020-05-27,NA
112,47,251.025,2020-05-28,1
136,58,307,2020-05-29,2
161,68,401.025,2020-05-30,1
204,85,573,2020-05-31,3
229,86.9750000000002,738.099999999999,2020-06-01,2
242,83,915.025,2020-06-02,NA
285,84,1264.025,2020-06-03,2
