"estimate","lower","upper","onset_date","n.reported"
6,6,6,2020-05-15,6
8,8,8,2020-05-16,8
4,4,6,2020-05-17,4
9,9,12,2020-05-18,9
15,12,20,2020-05-19,12
15,12,22,2020-05-20,11
13,9,21,2020-05-21,8
20,14,29,2020-05-22,12
18,11,29,2020-05-23,8
22,14,35,2020-05-24,9
31,21,47,2020-05-25,14
30,19,48.0249999999996,2020-05-26,11
35,22,54,2020-05-27,12
39,26,60,2020-05-28,14
31,18,52,2020-05-29,5
48,30,74,2020-05-30,12
56,35,89,2020-05-31,12
59,36,95,2020-06-01,10
52,30,87,2020-06-02,5
61,38,100,2020-06-03,9
61,36,101,2020-06-04,7
65,39,109,2020-06-05,8
62,36,106,2020-06-06,5
64,35.9750000000002,111,2020-06-07,4
75,44,132,2020-06-08,7
76,41,137,2020-06-09,2
104,60,190,2020-06-10,9
112,64,208,2020-06-11,7
118,67,225.025,2020-06-12,7
112,61,220,2020-06-13,5
100,52,195.025,2020-06-14,2
99,50,199,2020-06-15,3
92,45,196,2020-06-16,1
94,43,196,2020-06-17,1
98,44,209,2020-06-18,1
106,47,245,2020-06-19,1
122,52,292,2020-06-20,4
117,48,301,2020-06-21,2
110,40,299,2020-06-22,NA
108,35,322,2020-06-23,NA
