"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-05-30,3
1,1,1,2020-05-31,1
6,6,7,2020-06-01,6
7,7,8,2020-06-02,7
5,5,6,2020-06-03,5
5,5,6,2020-06-04,5
7,7,8,2020-06-05,7
6,6,7,2020-06-06,6
5,5,6,2020-06-07,5
4,4,5,2020-06-08,4
7,7,8,2020-06-09,7
5,5,7,2020-06-10,5
7,7,10,2020-06-11,7
4,4,7,2020-06-12,4
6,6,9,2020-06-13,6
8,8,11,2020-06-14,8
6,6,9,2020-06-15,6
6,6,9,2020-06-16,6
4,4,7,2020-06-17,4
4,3,6,2020-06-18,3
7,6,9,2020-06-19,6
2,1,4,2020-06-20,1
3,2,5,2020-06-21,2
3,2,5,2020-06-22,2
2,1,4,2020-06-23,1
3,2,6,2020-06-24,2
2,1,5,2020-06-25,1
3,2,6,2020-06-26,2
2,1,5,2020-06-27,1
4,3,7,2020-06-28,3
3,2,7,2020-06-29,2
2,1,6,2020-06-30,1
3,1,6,2020-07-01,1
4,2,7,2020-07-02,2
4,2,8,2020-07-03,2
2,0,6,2020-07-04,NA
3,1,7,2020-07-05,1
5,3,10,2020-07-06,3
4,1,9,2020-07-07,1
5,2,11,2020-07-08,2
