"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-10,1
1,1,1,2020-05-11,1
0,0,0,2020-05-12,NA
1,1,1,2020-05-13,1
1,1,1,2020-05-14,1
1,1,3,2020-05-15,1
3,3,5,2020-05-16,3
0,0,2,2020-05-17,NA
0,0,2,2020-05-18,NA
2,2,4,2020-05-19,2
2,2,5,2020-05-20,2
1,1,5,2020-05-21,1
3,2,6,2020-05-22,2
2,1,6,2020-05-23,1
3,2,8,2020-05-24,2
2,0,7,2020-05-25,NA
4,2,11,2020-05-26,2
5,2,12,2020-05-27,2
5,2,12,2020-05-28,2
3,0,10,2020-05-29,NA
5,2,14,2020-05-30,2
4,0,14,2020-05-31,NA
10,4,24,2020-06-01,3
13,6,33,2020-06-02,4
15,5,39,2020-06-03,3
18,6,47,2020-06-04,3
23,9,58,2020-06-05,4
27,10,67.0249999999996,2020-06-06,4
30,11,74,2020-06-07,4
31,10,79,2020-06-08,3
39,14,97,2020-06-09,5
41,13,105,2020-06-10,3
52,18,131,2020-06-11,5
56,17,142,2020-06-12,3
73,24,190,2020-06-13,5
93,30,240,2020-06-14,7
99,31,263.025,2020-06-15,6
99,30,276,2020-06-16,6
84,23,261,2020-06-17,2
89,23,310,2020-06-18,2
