"estimate","lower","upper","onset_date","n.reported"
21,21,21,2020-05-11,21
17,17,18,2020-05-12,17
26,26,27,2020-05-13,26
22,22,24,2020-05-14,22
16,15,19,2020-05-15,15
19,18,23,2020-05-16,18
22,20,26,2020-05-17,20
28,25,32,2020-05-18,25
25,22,30,2020-05-19,22
23,20,29,2020-05-20,20
22,19,28,2020-05-21,19
19,15,24,2020-05-22,15
29,26,36,2020-05-23,25
29,25,35,2020-05-24,24
41,36,48,2020-05-25,35
36,31,43,2020-05-26,30
17,12,23,2020-05-27,11
33,29,41,2020-05-28,27
24,19,31,2020-05-29,17
26,21,34,2020-05-30,19
31,26,40,2020-05-31,23
49,42,58,2020-06-01,38
31,25,40,2020-06-02,20
43,36,53,2020-06-03,30
44,36,55,2020-06-04,29
45,36,56,2020-06-05,28
39,30,50,2020-06-06,22
46,36,58,2020-06-07,26
52,42,66,2020-06-08,29
53,42,68,2020-06-09,27
50,38,65.0249999999996,2020-06-10,21
49,37,66,2020-06-11,17
60,45,79,2020-06-12,20
74,56,97,2020-06-13,25
71,51,96,2020-06-14,17
72,50,101,2020-06-15,13
74,50,108,2020-06-16,10
71,45,112,2020-06-17,3
80,48,134,2020-06-18,4
84,48,154,2020-06-19,3
