"dt_evoluca","n.casos"
2020-04-02,3
2020-04-03,1
2020-04-06,1
2020-04-18,1
2020-04-22,1
2020-04-24,1
2020-04-26,1
2020-04-28,1
2020-05-02,1
2020-05-03,2
2020-05-04,1
2020-05-05,3
2020-05-06,3
2020-05-08,2
2020-05-09,3
2020-05-10,1
2020-05-11,4
2020-05-12,3
2020-05-13,5
2020-05-14,3
2020-05-15,1
2020-05-16,5
2020-05-17,2
2020-05-18,4
2020-05-19,2
2020-05-20,2
2020-05-21,3
2020-05-22,4
2020-05-23,3
2020-05-24,3
2020-05-25,7
2020-05-26,4
2020-05-27,5
2020-05-28,2
2020-05-29,3
2020-05-30,2
2020-05-31,3
2020-06-01,2
2020-06-02,3
2020-06-03,3
2020-06-04,2
2020-06-05,3
2020-06-06,2
2020-06-07,6
2020-06-08,5
2020-06-10,2
2020-06-11,5
2020-06-12,6
2020-06-13,6
2020-06-14,4
2020-06-15,3
2020-06-17,3
2020-06-18,5
2020-06-19,3
2020-06-20,1
2020-06-21,1
