"estimate","lower","upper","onset_date","n.reported"
8,8,8,2020-05-31,8
4,4,4,2020-06-01,4
5,5,5,2020-06-02,5
5,5,6,2020-06-03,5
4,4,5,2020-06-04,4
7,7,8,2020-06-05,7
6,6,7,2020-06-06,6
10,10,12,2020-06-07,10
10,9,13,2020-06-08,9
6,5,9,2020-06-09,5
8,7,11,2020-06-10,7
7,6,11,2020-06-11,6
11,10,15,2020-06-12,10
13,12,17,2020-06-13,12
11,9,15,2020-06-14,9
7,5,12,2020-06-15,5
11,8,16,2020-06-16,8
11,8,16,2020-06-17,8
17,13,23,2020-06-18,13
13,10,19,2020-06-19,9
10,7,16,2020-06-20,6
16,12,22,2020-06-21,11
9,6,16,2020-06-22,5
12,8,19,2020-06-23,7
16,11,23,2020-06-24,10
10,5,17,2020-06-25,4
16,11,24,2020-06-26,9
20,15,29,2020-06-27,12
18,12,27,2020-06-28,9
16,10,25,2020-06-29,6
19,12,29,2020-06-30,7
29,21,42,2020-07-01,15
25,16,38,2020-07-02,9
29,19,42,2020-07-03,11
25,15,39,2020-07-04,6
41,29,58,2020-07-05,18
29,17,45,2020-07-06,6
30,19,48,2020-07-07,7
25,13,43,2020-07-08,2
30,16,51,2020-07-09,4
