"dt_evoluca","n.casos"
2020-03-08,1
2020-03-09,1
2020-03-16,3
2020-03-23,1
2020-03-27,1
2020-03-28,1
2020-04-02,4
2020-04-03,1
2020-04-06,1
2020-04-07,1
2020-04-08,1
2020-04-09,1
2020-04-11,2
2020-04-12,1
2020-04-13,2
2020-04-14,1
2020-04-16,1
2020-04-18,1
2020-04-19,1
2020-04-20,3
2020-04-22,1
2020-04-24,4
2020-04-25,1
2020-04-26,1
2020-04-28,1
2020-05-01,1
2020-05-02,2
2020-05-03,2
2020-05-04,1
2020-05-05,4
2020-05-06,4
2020-05-07,5
2020-05-08,4
2020-05-09,6
2020-05-10,2
2020-05-11,6
2020-05-12,6
2020-05-13,6
2020-05-14,3
2020-05-15,5
2020-05-16,7
2020-05-17,3
2020-05-18,4
2020-05-19,3
2020-05-20,3
2020-05-21,5
2020-05-22,6
2020-05-23,5
2020-05-24,4
2020-05-25,8
2020-05-26,10
2020-05-27,6
2020-05-28,5
2020-05-29,3
2020-05-30,5
2020-05-31,6
2020-06-01,3
2020-06-02,5
2020-06-03,6
2020-06-04,4
2020-06-05,8
2020-06-06,3
2020-06-07,6
2020-06-08,8
2020-06-09,1
2020-06-10,5
2020-06-11,4
2020-06-12,9
2020-06-13,8
2020-06-14,8
2020-06-15,7
2020-06-16,7
2020-06-17,6
2020-06-18,9
2020-06-19,9
2020-06-20,4
2020-06-21,8
2020-06-22,2
2020-06-23,5
2020-06-24,6
2020-06-25,1
2020-06-26,3
2020-06-27,6
2020-06-28,3
2020-06-29,2
2020-06-30,1
