"dt_notific","n.notific"
2020-03-04,1
2020-03-05,1
2020-03-09,1
2020-03-12,1
2020-03-14,1
2020-03-19,1
2020-03-20,2
2020-03-21,1
2020-03-27,1
2020-03-30,1
2020-03-31,2
2020-04-01,1
2020-04-03,1
2020-04-04,1
2020-04-07,2
2020-04-10,2
2020-04-11,2
2020-04-13,3
2020-04-14,1
2020-04-15,1
2020-04-16,2
2020-04-18,1
2020-04-20,2
2020-04-21,1
2020-04-22,1
2020-04-23,1
2020-04-24,4
2020-04-27,2
2020-04-28,2
2020-04-29,1
2020-04-30,5
2020-05-01,2
2020-05-02,1
2020-05-03,2
2020-05-04,2
2020-05-05,3
2020-05-06,2
2020-05-07,8
2020-05-08,7
2020-05-09,5
2020-05-10,4
2020-05-11,5
2020-05-12,4
2020-05-13,4
2020-05-14,5
2020-05-15,4
2020-05-16,6
2020-05-17,4
2020-05-18,5
2020-05-19,2
2020-05-20,6
2020-05-21,2
2020-05-22,3
2020-05-23,5
2020-05-24,2
2020-05-25,6
2020-05-26,10
2020-05-27,4
2020-05-28,8
2020-05-29,3
2020-05-30,1
2020-05-31,3
2020-06-01,5
2020-06-02,5
2020-06-03,2
2020-06-04,1
2020-06-05,6
2020-06-06,2
2020-06-07,3
2020-06-08,7
2020-06-09,1
2020-06-10,3
2020-06-11,2
2020-06-12,2
2020-06-13,7
2020-06-14,4
2020-06-15,4
2020-06-16,4
2020-06-17,4
2020-06-18,1
2020-06-19,4
2020-06-20,3
2020-06-21,1
