"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-05-13,5
3,3,3,2020-05-14,3
1,1,1,2020-05-15,1
5,5,5,2020-05-16,5
2,2,2,2020-05-17,2
4,4,4,2020-05-18,4
2,2,2,2020-05-19,2
2,2,2,2020-05-20,2
3,3,4,2020-05-21,3
4,4,5,2020-05-22,4
3,3,4,2020-05-23,3
3,3,5,2020-05-24,3
7,7,9,2020-05-25,7
4,4,6,2020-05-26,4
5,5,7,2020-05-27,5
2,2,4,2020-05-28,2
3,3,6,2020-05-29,3
2,2,5,2020-05-30,2
2,2,5,2020-05-31,2
2,2,5,2020-06-01,2
3,3,6,2020-06-02,3
3,3,6,2020-06-03,3
2,2,5,2020-06-04,2
4,3,6,2020-06-05,3
3,2,5,2020-06-06,2
7,6,10,2020-06-07,6
6,5,9,2020-06-08,5
1,0,4,2020-06-09,NA
3,2,6,2020-06-10,2
6,5,10,2020-06-11,5
6,4,9,2020-06-12,4
8,6,11,2020-06-13,6
5,3,9,2020-06-14,3
5,3,9,2020-06-15,3
2,0,6,2020-06-16,NA
4,2,9,2020-06-17,2
6,3,10,2020-06-18,3
6,3,11,2020-06-19,3
4,1,10,2020-06-20,1
5,2,11,2020-06-21,1
