"estimate","lower","upper","onset_date","n.reported"
16,16,16,2020-05-30,16
21,21,24,2020-05-31,21
41,41,45,2020-06-01,41
19,19,23,2020-06-02,19
31,31,35,2020-06-03,31
28,28,32,2020-06-04,28
28,28,32,2020-06-05,28
15,15,19,2020-06-06,15
23,23,27,2020-06-07,23
34,33,39,2020-06-08,33
27,25,31,2020-06-09,25
35,33,40,2020-06-10,33
26,24,31,2020-06-11,24
27,24,32,2020-06-12,24
30,27,36,2020-06-13,27
37,33,43,2020-06-14,32
48,43,55,2020-06-15,42
30,26,37,2020-06-16,25
32,28,39,2020-06-17,26
44,39,52,2020-06-18,36
44,38,53,2020-06-19,35
43,37,52,2020-06-20,34
31,25,39,2020-06-21,22
42,36,51,2020-06-22,31
30,24,39,2020-06-23,20
33,26.9750000000002,42,2020-06-24,22
20,13,29,2020-06-25,9
32,25,42,2020-06-26,19
32,24,44,2020-06-27,16
35,25,48,2020-06-28,14
57,44,74.0249999999996,2020-06-29,26
60,45,80,2020-06-30,24
47,33,67,2020-07-01,12
47,31,68,2020-07-02,9
49,30,73,2020-07-03,6
64,41,97,2020-07-04,9
71,44,118,2020-07-05,5
93,52,171,2020-07-06,9
92,45,199,2020-07-07,3
90,40,222,2020-07-08,NA
