faixas,2.5%,20%,50%,80%,97.5%
0 a 9,0.6946939951245255,5.164952341641239,14.449305187778831,31.063815619239524,66.22911115802268
10 a 19,0.6274861280490667,4.484925514843611,12.575127744532185,26.989925511540356,57.293910622263475
20 a 29,0.6004184947629346,4.363826287136422,12.293210350578683,26.395664348357926,56.0944366079022
30 a 39,0.5851873163140701,4.249774397490151,11.840568288458096,25.37993955614366,54.08014543302543
40 a 49,0.5967106911188063,4.307262125090775,12.056185777968835,26.04451645310238,55.51669689928199
50 a 59,0.6127993221099984,4.444033944784961,12.393925699862082,26.649114384285095,56.47898947570799
60 a 69,0.5909903232377254,4.234827574522898,11.914877378295667,25.559617532392416,54.52118225010122
70 a 79,0.5506908476264656,4.002755354790221,11.237799036498853,24.214662096867492,51.52133309814491
80+,0.4973970844985599,3.6123394035344596,10.148457026625817,21.789183282550386,46.36227767793604
