faixas,2.5%,20%,50%,80%,97.5%
0 a 9,0.4590141929098602,2.056489809580627,4.47924092252035,7.9642449905952954,14.049081356206784
10 a 19,0.5083606358448813,2.224340800136411,4.835155010472146,8.581044028172059,15.219028121759916
20 a 29,0.571192427731464,2.4977670723787027,5.426435507056993,9.66695933418681,17.06175177988064
30 a 39,0.6138123568755384,2.7198955306601587,5.897928909680733,10.464721520989237,18.461002063592193
40 a 49,0.6273520880574261,2.776828047470297,6.033212071766935,10.729816116648431,18.867558405492776
50 a 59,0.6377737800139078,2.872089072089086,6.228856123645562,11.074516940041113,19.51985646113498
60 a 69,0.6122512585675667,2.7446473430859646,5.9689878220284855,10.630259695832981,18.788015422851732
70 a 79,0.5907605891540098,2.619499702832747,5.694295088735698,10.124050803570519,17.88951552544909
80+,0.5152920315413132,2.2596288167936773,4.917241712535516,8.741152077272687,15.404118365392325
