faixas,2.5%,20%,50%,80%,97.5%
0 a 9,0.7163121545508301,4.872793288757686,13.0614520380838,27.31951175206436,56.517375704402845
10 a 19,0.6290428421113635,4.194377262532859,11.245561388937944,23.527928077540416,48.872846746574574
20 a 29,0.5995560071549596,4.0439925411312085,10.876997717143592,22.74946872548083,46.92593098908068
30 a 39,0.6295589446016906,4.1826559567135595,11.230855323093902,23.47044662431162,48.424135970461464
40 a 49,0.6650213836423721,4.462492045225135,11.928449005737347,24.862553805070107,51.31515452665968
50 a 59,0.6856778737344714,4.578926181335372,12.27951676512647,25.589708522314304,52.91820424560535
60 a 69,0.6988061317615321,4.591217505943786,12.30733909555541,25.62079963476335,52.589029240331776
70 a 79,0.639080657833864,4.224936060176911,11.319583684555552,23.60310677396561,48.583306805788794
80+,0.5453175838743755,3.599447959284543,9.679113828398673,20.152129573794625,41.55225418411589
