faixas,2.5%,20%,50%,80%,97.5%
0 a 9,0.26566686109664034,1.4977662928073463,3.675504774387959,7.199227806358058,13.915030733147859
10 a 19,0.30080880343324556,1.690245377108896,4.143726995468629,8.079201672590344,15.588297865905691
20 a 29,0.3624284478465836,2.0216588055821836,4.9811028080763275,9.762494664383464,18.854078318878795
30 a 39,0.38869558565205997,2.174986103417837,5.350609702220877,10.41923371332167,20.133956941734866
40 a 49,0.40187037633119316,2.256433965594554,5.534859382138784,10.793695058062902,20.80414983894736
50 a 59,0.39861300862889043,2.260039634858173,5.560168460555176,10.862991182444365,21.046831466733934
60 a 69,0.38451458938076605,2.166595828962205,5.346018774073832,10.442144230718567,20.235501209540125
70 a 79,0.35446718814799455,2.0048614042714608,4.910599061789931,9.55240292182477,18.421490874033758
80+,0.3161753323028137,1.8039956271008295,4.43880669217391,8.657860666768798,16.64900632057276
