faixas,2.5%,20%,50%,80%,97.5%
0 a 9,0.6293577046098192,5.115208389599738,15.272318374379282,34.39627741997184,76.32221282740267
10 a 19,0.5130881520034469,4.244982405113724,12.624773749042069,28.497526261299228,63.48938115426172
20 a 29,0.5290540468750073,4.255388498653923,12.63179833829708,28.397891319034517,62.96816331100006
30 a 39,0.5010973108958201,4.0516361554583655,12.101976380905281,27.144268983526473,60.296365470457424
40 a 49,0.5285524476525911,4.195256356696526,12.485491647800718,27.968174541315275,62.26439384853164
50 a 59,0.5206457912582698,4.252106314164371,12.641734361001184,28.414537715179755,62.75909374623566
60 a 69,0.4909849829272953,3.984143211041003,11.78979930566794,26.604428010587267,59.013408656769904
70 a 79,0.47143496232802085,3.8308680657106735,11.372258731740356,25.55006413196649,56.59001074196682
80+,0.4219199711972262,3.4199867866812346,10.189944352108864,22.927472837527596,50.66219446241646
