faixas,2.5%,20%,50%,80%,97.5%
0 a 9,0.701450079391047,4.883262502694846,13.47728672111091,28.721803186877,61.21729725288468
10 a 19,0.5610208748303384,3.9459278604027666,10.90388657847304,23.260103694946174,49.17160300994426
20 a 29,0.5550401502616985,3.981436797963707,11.028832710812958,23.392924131629474,49.32811088492818
30 a 39,0.5828773048285899,4.08771834135577,11.339576661507152,24.145389698319,50.783153802547794
40 a 49,0.6054418569460691,4.305230171449238,11.855319552939632,25.20832555462125,53.28095835448557
50 a 59,0.6411250253784148,4.478609494884822,12.390277998602524,26.387158722175236,55.27013342510953
60 a 69,0.6131504810633704,4.272674414339191,11.827904905614126,25.28303608631405,53.44825833632651
70 a 79,0.5677423167405784,4.060605448775615,11.286507563495686,24.05645406464392,50.822777974161596
80+,0.49114737116782153,3.4625622035724475,9.597188755065257,20.380737755477114,43.257017283305984
