faixas,2.5%,20%,50%,80%,97.5%
0 a 9,0.7303478036759666,4.7917734194323325,12.75191817051681,26.464044233110897,54.608094577175244
10 a 19,0.635384035739322,4.2162700770471675,11.231679755030264,23.329103836075312,48.082901079947455
20 a 29,0.6058437283664259,3.92062718948542,10.507215534656329,21.78562380144335,44.66714242353175
30 a 39,0.6304707410157401,4.119324177784658,10.966554730083521,22.684532983612748,46.46288106455911
40 a 49,0.6466943839677585,4.297089357418629,11.44262935801937,23.777613033698156,48.655267158186774
50 a 59,0.7083955706620605,4.577433590476691,12.133529514324021,25.030006675607137,51.151473948033036
60 a 69,0.6917821027816633,4.561015307177001,12.094552110628598,25.070642054574154,51.29861284514345
70 a 79,0.6457742113140497,4.2253394527016255,11.220716644263558,23.24411523126706,47.55413519790938
80+,0.5570014408863196,3.6481641175794235,9.712755377721344,20.011781088211194,40.95294288534675
