faixas,2.5%,20%,50%,80%,97.5%
0 a 9,0.290616982624072,1.5571154944978152,3.740871053048343,7.167684092990017,13.671734621104756
10 a 19,0.3118254115323838,1.6989954105180014,4.083237509409278,7.845759687987171,14.924883287918046
20 a 29,0.37577114798331285,2.0327601549367578,4.893658300755732,9.421036361768074,17.88943745034299
30 a 39,0.4059083178826424,2.2192390971685283,5.343191499296476,10.26667865534939,19.623010284050526
40 a 49,0.4318277494312307,2.3100065808125976,5.546280524139106,10.654295994440785,20.307771793720228
50 a 59,0.430907381180927,2.3031027819590357,5.526943090221103,10.626964073488358,20.22024181612921
60 a 69,0.4115116663787635,2.2066915818674144,5.289431656817748,10.165852981120723,19.337808625171082
70 a 79,0.3777337096755453,2.0279294435248847,4.849353333976037,9.30102421047671,17.672166831019744
80+,0.328038203211366,1.7670721746025069,4.2635219315862765,8.155225438058858,15.50240726534632
