faixas,2.5%,20%,50%,80%,97.5%
0 a 9,0.48126725008469956,3.9262042358984166,11.75809231145792,26.461772327012255,59.174304771037605
10 a 19,0.4608833202745355,3.764482696606071,11.294021305677795,25.445344099949228,56.71941036777241
20 a 29,0.4941808752056881,4.040519704010138,12.084747713122127,27.349728743226553,61.044797762543425
30 a 39,0.4856986256133887,3.994734131130933,11.968341663432296,27.118147015084865,60.44087806647117
40 a 49,0.4939049431959597,4.080715560155727,12.182143924561919,27.478474649312236,61.0999153362182
50 a 59,0.4923073532481652,4.058003426092734,12.130542807537676,27.352851193775123,61.06087909038052
60 a 69,0.47665833809072133,3.9301936227155574,11.67538816300171,26.461455011859435,59.06626260415763
70 a 79,0.44923404817820023,3.6882996574025704,11.085791149338586,25.026238193964,55.90896187457907
80+,0.40538607230452284,3.342236055998136,10.0053585485093,22.616289006327367,50.30579764175743
