faixas,2.5%,20%,50%,80%,97.5%
0 a 9,0.04549444954194741,0.30679220934349877,0.8345096398737504,1.7523998094257522,3.653667656565781
10 a 19,0.06026314068236439,0.40649139281130536,1.1033729903448721,2.31667305890316,4.814350137554868
20 a 29,0.04934956469052618,0.3332629033757711,0.902848176382858,1.8956573910541794,3.943067652064867
30 a 39,0.056831881763833476,0.38754840568860316,1.048978892405169,2.198026016149639,4.566870996140484
40 a 49,0.048849780355523995,0.3322168451836756,0.8975559543415604,1.8810085571940076,3.8951255881056746
50 a 59,0.05276586198339091,0.35599468659543754,0.9623250698689745,2.01924342494555,4.192858872137468
60 a 69,0.05620699190582747,0.3756498072773473,1.0199810153228444,2.1426675329081992,4.427714742850516
70 a 79,0.05709297139467912,0.3830375023163696,1.0392342235398404,2.1774162098853376,4.50959418485899
80+,0.06585135034660182,0.44608598605653127,1.2095214270056718,2.5298574213699565,5.2611187041078775
