faixas,2.5%,20%,50%,80%,97.5%
0 a 9,0.06490531877625338,0.6047868671946847,1.9530360797257433,4.686808377649708,11.304815162746316
10 a 19,0.07901039140397975,0.7519324301831338,2.4265806476546277,5.819468385060041,13.942205445943303
20 a 29,0.08821202607969056,0.8168967925287887,2.634376535646817,6.28528056434471,14.89165850009649
30 a 39,0.07449693108219457,0.7017581948360878,2.2670880007580063,5.403874454468979,12.751250708288502
40 a 49,0.07642838376389995,0.7292021200695589,2.3411852025319466,5.5777223568277385,13.115879632661002
50 a 59,0.09232645077223177,0.8774599306529038,2.814285229952163,6.709168519591858,15.79117614013855
60 a 69,0.09886990949472818,0.9379732053034576,3.0062332064897164,7.157468261400428,16.819944291756247
70 a 79,0.11525932007802303,1.0655756858521692,3.4379739895440515,8.183056923612693,19.338499360489024
80+,0.11563090305288663,1.0932011216108612,3.5080821036822982,8.365776183027524,19.735555660500054
