"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-03,1
3,3,3,2020-05-04,3
5,5,5,2020-05-05,5
3,3,3,2020-05-06,3
4,4,4,2020-05-07,4
4,4,5,2020-05-08,4
5,5,6,2020-05-09,5
4,4,5,2020-05-10,4
3,3,4,2020-05-11,3
2,2,4,2020-05-12,2
2,2,4,2020-05-13,2
8,8,11,2020-05-14,8
6,6,9,2020-05-15,6
6,6,9,2020-05-16,6
3,3,6,2020-05-17,3
3,3,6,2020-05-18,3
3,3,6,2020-05-19,3
6,5,9,2020-05-20,5
7,6,10,2020-05-21,6
7,6,10,2020-05-22,6
5,4,9,2020-05-23,4
7,6,11,2020-05-24,6
9,7,13,2020-05-25,7
10,8,14,2020-05-26,8
7,5,12,2020-05-27,5
4,2,9,2020-05-28,2
9,6,14,2020-05-29,6
7,4,12,2020-05-30,4
6,3,11,2020-05-31,3
8,4,13.0249999999996,2020-06-01,4
10,7,16,2020-06-02,6
10,6,16,2020-06-03,5
15,11,22,2020-06-04,10
8,4,14,2020-06-05,3
8,4,14,2020-06-06,3
6,2,13,2020-06-07,1
11,7,18,2020-06-08,6
5,1,12,2020-06-09,NA
7,2,14,2020-06-10,1
6,1,14,2020-06-11,NA
