"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-05-01,5
3,3,3,2020-05-02,3
2,2,2,2020-05-03,2
5,5,6,2020-05-04,5
5,5,6,2020-05-05,5
4,4,6,2020-05-06,4
5,5,7,2020-05-07,5
6,6,8,2020-05-08,6
6,6,8,2020-05-09,6
6,6,9,2020-05-10,6
6,6,9,2020-05-11,6
5,5,8,2020-05-12,5
4,3,7,2020-05-13,3
13,12,16,2020-05-14,12
9,8,13,2020-05-15,8
9,8,13,2020-05-16,8
6,5,9,2020-05-17,5
6,5,10,2020-05-18,5
10,8,14,2020-05-19,8
9,7,13,2020-05-20,7
9,7,14,2020-05-21,7
13,10,18,2020-05-22,10
8,5,13,2020-05-23,5
12,8,17,2020-05-24,8
14,11,21,2020-05-25,10
14,10,21,2020-05-26,9
11,7,18,2020-05-27,6
10,6,17,2020-05-28,5
14,9,21,2020-05-29,8
15,10,23,2020-05-30,8
9,4,16,2020-05-31,2
11,6,20,2020-06-01,4
15,9,24,2020-06-02,7
16,10,26,2020-06-03,7
19,13,29,2020-06-04,10
14,8,23,2020-06-05,5
8,2,17,2020-06-06,NA
10,4,19,2020-06-07,1
11,5,22,2020-06-08,2
11,4,23,2020-06-09,1
