"estimate","lower","upper","onset_date","n.reported"
12,12,12,2020-05-09,12
8,8,8,2020-05-10,8
7,7,7,2020-05-11,7
10,10,10,2020-05-12,10
10,10,10,2020-05-13,10
9,9,9,2020-05-14,9
12,12,12,2020-05-15,12
13,13,14,2020-05-16,13
13,13,14,2020-05-17,13
8,8,11,2020-05-18,8
11,11,14,2020-05-19,11
10,9,13,2020-05-20,9
7,6,10,2020-05-21,6
13,12,16,2020-05-22,12
16,15,20,2020-05-23,15
6,5,10,2020-05-24,5
8,7,12,2020-05-25,7
14,13,18,2020-05-26,13
13,11,16,2020-05-27,11
11,9,14,2020-05-28,9
7,5,10,2020-05-29,5
5,3,9,2020-05-30,3
7,4,11,2020-05-31,4
17,14,21,2020-06-01,14
8,5,13,2020-06-02,5
10,6,15,2020-06-03,6
6,3,11,2020-06-04,2
8,4,13,2020-06-05,3
11,7,17,2020-06-06,6
7,3,13,2020-06-07,2
10,6,16,2020-06-08,4
8,4,15,2020-06-09,2
8,4,15,2020-06-10,2
9,4,15,2020-06-11,2
8,3,15,2020-06-12,1
8,3,15,2020-06-13,1
8,3,16,2020-06-14,1
7,2,15,2020-06-15,NA
7,2,15,2020-06-16,NA
8,2,16,2020-06-17,NA
