"estimate","lower","upper","onset_date","n.reported"
11,11,11,2020-05-19,11
34,34,39,2020-05-20,34
15,15,19,2020-05-21,15
22,21,26,2020-05-22,21
15,14,19,2020-05-23,14
25,24,30,2020-05-24,24
28,27,33,2020-05-25,27
13,12,18,2020-05-26,12
15,13,20,2020-05-27,13
19,16,24,2020-05-28,16
11,8,16,2020-05-29,8
14,11,19,2020-05-30,11
9,5,15,2020-05-31,5
26,21,34,2020-06-01,20
18,13,25,2020-06-02,12
16,12,24,2020-06-03,10
15,10,23,2020-06-04,8
21,15,30,2020-06-05,12
28,21,39,2020-06-06,17
18,12,28,2020-06-07,9
24,17,33,2020-06-08,14
8,3,16,2020-06-09,2
10,5,18,2020-06-10,4
8,3,16,2020-06-11,2
14,8,23,2020-06-12,6
16,10,26,2020-06-13,7
13,7,23,2020-06-14,4
13,6,23,2020-06-15,3
14,7,26,2020-06-16,3
19,11,34,2020-06-17,5
23,13,41,2020-06-18,6
22,11,42,2020-06-19,4
22,12,43,2020-06-20,5
13,4,31,2020-06-21,NA
12,3,30,2020-06-22,NA
12,2,31,2020-06-23,NA
11,2,34,2020-06-24,NA
11,1,37,2020-06-25,NA
12,1,44,2020-06-26,NA
12,1,50,2020-06-27,NA
