"estimate","lower","upper","onset_date","n.reported"
15,15,15,2020-05-07,15
15,15,15,2020-05-08,15
13,13,15,2020-05-09,13
16,16,18,2020-05-10,16
12,12,14,2020-05-11,12
13,13,15,2020-05-12,13
15,15,17,2020-05-13,15
11,11,13,2020-05-14,11
14,14,17,2020-05-15,14
10,10,13,2020-05-16,10
5,5,7,2020-05-17,5
13,13,16,2020-05-18,13
3,3,6,2020-05-19,3
11,10,14,2020-05-20,10
5,4,8,2020-05-21,4
5,4,8,2020-05-22,4
6,5,9,2020-05-23,5
8,7,11,2020-05-24,7
5,4,8,2020-05-25,4
3,2,6,2020-05-26,2
5,4,9,2020-05-27,4
2,1,5,2020-05-28,1
3,2,7,2020-05-29,2
4,2,7,2020-05-30,2
4,2,8,2020-05-31,2
7,5,11,2020-06-01,5
5,3,9,2020-06-02,3
2,0,6,2020-06-03,NA
3,1,7,2020-06-04,1
2,0,7,2020-06-05,NA
4,2,9,2020-06-06,2
2,0,7,2020-06-07,NA
2,0,7,2020-06-08,NA
2,0,8,2020-06-09,NA
2,0,8,2020-06-10,NA
2,0,8,2020-06-11,NA
2,0,8,2020-06-12,NA
2,0,8,2020-06-13,NA
2,0,9,2020-06-14,NA
2,0,9,2020-06-15,NA
