"estimate","lower","upper","onset_date","n.reported"
16,16,16,2020-05-26,16
15,15,17,2020-05-27,15
19,18,22,2020-05-28,18
12,11,15,2020-05-29,11
16,14,20,2020-05-30,14
11,9,15,2020-05-31,9
30,28,35,2020-06-01,28
18,15,23,2020-06-02,15
18,14,23,2020-06-03,14
22,18,29,2020-06-04,17
25,21,33,2020-06-05,19
25,20,33,2020-06-06,18
24,18,32,2020-06-07,16
24,19,32,2020-06-08,16
17,11,25,2020-06-09,8
27,21,36,2020-06-10,17
15,9,24,2020-06-11,5
31,24,42,2020-06-12,19
25,18,36,2020-06-13,13
18,11,28,2020-06-14,6
19,11,28,2020-06-15,6
19,12,30,2020-06-16,6
21,14,33,2020-06-17,7
24,16,37,2020-06-18,9
25,16,40,2020-06-19,9
26,17,40,2020-06-20,10
15,7,27,2020-06-21,NA
20,10,31,2020-06-22,4
17,8,29,2020-06-23,2
17,7,29,2020-06-24,1
17,8,30,2020-06-25,1
22,12,37,2020-06-26,4
22,11,38,2020-06-27,3
24,14,42,2020-06-28,5
20,9,37,2020-06-29,1
19,7,36,2020-06-30,NA
20,6,38,2020-07-01,NA
20,6,40,2020-07-02,NA
20,5,43,2020-07-03,NA
20,5,43.0249999999996,2020-07-04,NA
