"dt_notific","n.notific"
2020-03-23,1
2020-03-24,2
2020-03-25,1
2020-03-26,2
2020-03-27,5
2020-03-28,1
2020-03-29,5
2020-03-30,5
2020-03-31,3
2020-04-01,5
2020-04-02,4
2020-04-03,4
2020-04-04,3
2020-04-05,3
2020-04-06,7
2020-04-07,5
2020-04-08,3
2020-04-09,3
2020-04-10,4
2020-04-11,5
2020-04-12,4
2020-04-13,8
2020-04-14,7
2020-04-15,6
2020-04-16,7
2020-04-17,7
2020-04-18,6
2020-04-19,2
2020-04-20,12
2020-04-21,8
2020-04-22,5
2020-04-23,9
2020-04-24,11
2020-04-25,7
2020-04-26,8
2020-04-27,18
2020-04-28,15
2020-04-29,19
2020-04-30,19
2020-05-01,19
2020-05-02,13
2020-05-03,9
2020-05-04,15
2020-05-05,27
2020-05-06,24
2020-05-07,30
2020-05-08,22
2020-05-09,18
2020-05-10,9
2020-05-11,26
2020-05-12,19
2020-05-13,16
2020-05-14,22
2020-05-15,17
2020-05-16,11
2020-05-17,4
2020-05-18,22
2020-05-19,18
2020-05-20,19
2020-05-21,14
2020-05-22,13
2020-05-23,4
2020-05-24,9
2020-05-25,18
2020-05-26,17
2020-05-27,10
2020-05-28,15
2020-05-29,14
2020-05-30,2
2020-05-31,5
2020-06-01,11
2020-06-02,7
2020-06-03,11
2020-06-04,9
2020-06-05,9
2020-06-06,9
2020-06-07,5
2020-06-08,10
2020-06-09,4
2020-06-10,5
2020-06-11,2
2020-06-12,9
2020-06-13,5
2020-06-14,4
2020-06-15,4
2020-06-16,3
2020-06-17,5
2020-06-18,5
2020-06-19,7
2020-06-20,2
2020-06-21,1
2020-06-22,5
2020-06-23,3
2020-06-24,1
2020-06-25,2
2020-06-26,2
2020-06-29,2
2020-07-01,2
