"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-04-13,5
4,4,6,2020-04-14,4
7,7,9,2020-04-15,7
8,8,10,2020-04-16,8
4,4,7,2020-04-17,4
6,6,9,2020-04-18,6
6,6,9,2020-04-19,6
11,11,14,2020-04-20,11
3,3,6,2020-04-21,3
4,4,7,2020-04-22,4
7,6,10,2020-04-23,6
6,5,9,2020-04-24,5
9,8,12,2020-04-25,8
11,10,15,2020-04-26,10
18,17,22,2020-04-27,17
14,13,18,2020-04-28,13
5,4,8,2020-04-29,4
7,6,10,2020-04-30,6
8,7,12,2020-05-01,7
16,15,20,2020-05-02,15
12,11,16,2020-05-03,11
7,6,11,2020-05-04,6
8,7,12,2020-05-05,7
7,6,11,2020-05-06,6
8,7,12,2020-05-07,7
10,8,14,2020-05-08,8
5,3,9,2020-05-09,3
14,12,19,2020-05-10,12
10,8,14,2020-05-11,8
6,4,11,2020-05-12,4
10,7,14,2020-05-13,7
8,5,13,2020-05-14,5
7,4,12,2020-05-15,3
11,7,17,2020-05-16,6
9,5,16,2020-05-17,4
12,7,19,2020-05-18,5
10,5,19,2020-05-19,3
11,5,21,2020-05-20,2
11,4,23,2020-05-21,1
10,3,24,2020-05-22,NA
