"estimate","lower","upper","onset_date","n.reported"
236,236,236,2020-05-13,236
225,225,225,2020-05-14,225
212,212,212,2020-05-15,212
233,233,233,2020-05-16,233
227,227,227,2020-05-17,227
245,245,245,2020-05-18,245
222,222,222,2020-05-19,222
224,224,224,2020-05-20,224
245,245,245,2020-05-21,245
234,234,234,2020-05-22,234
234,234,235,2020-05-23,234
202,202,203,2020-05-24,202
220,219,224,2020-05-25,219
240,237,245,2020-05-26,237
255,251,261,2020-05-27,250
222,217,229,2020-05-28,216
232,227,240,2020-05-29,224
217,211,226,2020-05-30,208
217,211,226,2020-05-31,206
243,236,252,2020-06-01,230
244,236,254,2020-06-02,227
209,200,219,2020-06-03,190
215,206,226,2020-06-04,194
213,203,224,2020-06-05,188
206,195,218,2020-06-06,178
208,197,221,2020-06-07,176
240,227,254,2020-06-08,203
211,198,226,2020-06-09,171
218,205,234,2020-06-10,173
240,226,257,2020-06-11,190
214,199,230,2020-06-12,161
196,181,214,2020-06-13,140
200,184,217,2020-06-14,139
216,200,235,2020-06-15,149
170,152,189,2020-06-16,98
201,182,222,2020-06-17,119
185,164,208,2020-06-18,96
145,121,169,2020-06-19,52
132,106,161,2020-06-20,31
138,105,172,2020-06-21,19
