"estimate","lower","upper","onset_date","n.reported"
165,165,165,2020-05-13,165
149,149,149,2020-05-14,149
140,140,140,2020-05-15,140
179,179,179,2020-05-16,179
150,150,150,2020-05-17,150
167,167,167,2020-05-18,167
151,151,151,2020-05-19,151
154,154,154,2020-05-20,154
159,159,159,2020-05-21,159
166,166,166,2020-05-22,166
168,168,168,2020-05-23,168
142,142,142,2020-05-24,142
141,141,144,2020-05-25,141
151,150,154,2020-05-26,150
174,172,178,2020-05-27,172
157,154,162,2020-05-28,154
169,165,174,2020-05-29,164
149,145,155,2020-05-30,144
137,133,144,2020-05-31,131
168,162,175,2020-06-01,160
167,161,175,2020-06-02,157
137,131,145,2020-06-03,126
126,120,135,2020-06-04,114
142,135,151,2020-06-05,127
136,128,146,2020-06-06,118
146,137,156,2020-06-07,125
171,161,183,2020-06-08,147
148,138,160,2020-06-09,121
146,136,159,2020-06-10,116
169,157,182,2020-06-11,135
141,129,154,2020-06-12,106
138,126,152,2020-06-13,101
129,117,144,2020-06-14,90
154,140,169,2020-06-15,109
119,105,135,2020-06-16,71
139,124,157,2020-06-17,85
122,105,140,2020-06-18,64
95,78,115,2020-06-19,35
87,66,110,2020-06-20,20
95,70,123,2020-06-21,14
