"estimate","lower","upper","onset_date","n.reported"
924,924,924,2020-05-13,924
943,940,949,2020-05-14,940
1167,1161,1178,2020-05-15,1160
948,942,961,2020-05-16,940
944,936,961,2020-05-17,933
1057,1048,1078,2020-05-18,1041
850,841,869,2020-05-19,834
1263,1250,1291,2020-05-20,1233
882,870,902,2020-05-21,856
869,857,891,2020-05-22,841
803,791,823,2020-05-23,773
809,796,830,2020-05-24,774
1047,1030,1072,2020-05-25,995
867,852,889,2020-05-26,819
803,786,824,2020-05-27,752
889,871,913,2020-05-28,826
790,772,813,2020-05-29,727
842,823,866,2020-05-30,768
821,801,846,2020-05-31,739
1338,1308,1372.025,2020-06-01,1192
831,809,858,2020-06-02,728
814,791,841,2020-06-03,703
846,821,876,2020-06-04,718
853,826,885,2020-06-05,708
829,801,861,2020-06-06,670
794,764.975,827,2020-06-07,618
879,845,916,2020-06-08,660
744,710,780,2020-06-09,529
959,916,1005,2020-06-10,654
734,693,778,2020-06-11,459
702,658,749,2020-06-12,406
622,577,674,2020-06-13,320
670,618,729,2020-06-14,297
748,684,819,2020-06-15,284
618,552.975,691,2020-06-16,188
637,561,718,2020-06-17,159
521,440.975,611,2020-06-18,90
446,360.975,547,2020-06-19,51
368,268,489.025,2020-06-20,18
357,226,545,2020-06-21,3
