"dt_notific","n.notific"
2020-03-24,1
2020-03-26,1
2020-03-28,2
2020-04-01,2
2020-04-02,1
2020-04-03,1
2020-04-04,1
2020-04-07,2
2020-04-09,2
2020-04-16,1
2020-04-19,1
2020-04-21,1
2020-04-23,2
2020-04-27,1
2020-04-28,3
2020-04-29,3
2020-04-30,2
2020-05-01,1
2020-05-03,2
2020-05-04,3
2020-05-05,2
2020-05-07,2
2020-05-08,1
2020-05-10,1
2020-05-11,2
2020-05-12,2
2020-05-14,2
2020-05-15,1
2020-05-17,1
2020-05-19,2
2020-05-20,2
2020-05-21,2
2020-05-22,2
2020-05-25,2
2020-05-27,1
2020-05-28,1
2020-05-29,3
2020-06-03,1
