"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-16,1
4,4,4,2020-05-17,4
0,0,0,2020-05-18,NA
3,3,3,2020-05-19,3
2,2,2,2020-05-20,2
3,3,6,2020-05-21,3
8,7,11,2020-05-22,7
1,1,5,2020-05-23,1
2,2,6,2020-05-24,2
1,1,4,2020-05-25,1
2,1,5,2020-05-26,1
3,2,6,2020-05-27,2
4,3,9,2020-05-28,3
4,3,9,2020-05-29,3
4,3,9,2020-05-30,3
4,2,8,2020-05-31,2
3,2,8,2020-06-01,2
2,0,6,2020-06-02,NA
2,0,6,2020-06-03,NA
3,1,8,2020-06-04,1
4,2,10,2020-06-05,2
4,2,10,2020-06-06,2
2,0,8,2020-06-07,NA
6,3,12,2020-06-08,3
4,1,11,2020-06-09,1
5,2,13,2020-06-10,2
5,2,13,2020-06-11,2
3,0,10,2020-06-12,NA
4,0,11,2020-06-13,NA
6,2,16,2020-06-14,2
8,4,18,2020-06-15,3
5,1,16,2020-06-16,NA
6,1,18,2020-06-17,NA
12,5,31,2020-06-18,3
11,3,34,2020-06-19,1
14,5,46,2020-06-20,3
13,3,49,2020-06-21,1
11,2,48.0249999999996,2020-06-22,NA
11,2,53,2020-06-23,NA
11,2,57,2020-06-24,NA
