"dt_evoluca","n.casos"
2020-03-09,1
2020-03-23,1
2020-03-27,1
2020-03-28,1
2020-04-02,4
2020-04-03,1
2020-04-06,1
2020-04-08,1
2020-04-09,1
2020-04-12,1
2020-04-16,1
2020-04-20,3
2020-04-24,2
2020-05-04,1
2020-05-05,1
2020-05-06,1
2020-05-07,2
2020-05-08,2
2020-05-09,5
2020-05-10,1
2020-05-11,1
2020-05-12,5
2020-05-13,2
2020-05-14,1
2020-05-15,2
2020-05-16,3
2020-05-18,4
2020-05-19,1
2020-05-20,1
2020-05-21,3
2020-05-22,6
2020-05-23,5
2020-05-24,2
2020-05-25,4
2020-05-26,4
2020-05-27,3
2020-05-28,5
2020-05-29,1
2020-05-30,6
2020-05-31,3
2020-06-01,4
2020-06-02,3
2020-06-03,3
2020-06-04,1
2020-06-05,8
2020-06-06,3
2020-06-07,5
2020-06-08,6
2020-06-09,1
2020-06-10,5
2020-06-11,4
2020-06-12,5
2020-06-13,7
2020-06-14,5
2020-06-15,4
2020-06-16,4
2020-06-17,3
2020-06-18,5
2020-06-19,5
2020-06-20,4
2020-06-21,3
2020-06-22,3
2020-06-23,4
2020-06-24,2
2020-06-26,6
2020-06-27,4
2020-06-28,6
2020-06-29,6
2020-06-30,5
2020-07-01,8
2020-07-02,9
2020-07-03,6
2020-07-04,3
2020-07-05,6
2020-07-06,6
2020-07-07,2
2020-07-08,1
2020-07-09,5
2020-07-10,6
2020-07-11,4
2020-07-13,1
