"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-02,NA
1,1,1,2020-05-03,NA
0,0,0,2020-05-04,1
0,0,0,2020-05-05,1
1,1,3,2020-05-06,NA
1,1,3,2020-05-07,NA
0,0,2,2020-05-08,1
1,1,3,2020-05-09,1
2,2,4,2020-05-10,NA
1,1,3,2020-05-11,1
1,1,3,2020-05-12,2
0,0,2,2020-05-13,1
2,2,4,2020-05-14,1
0,0,2,2020-05-15,NA
3,3,5,2020-05-16,2
0,0,2,2020-05-17,NA
0,0,2,2020-05-18,3
0,0,2,2020-05-19,NA
3,3,6,2020-05-20,NA
2,2,5,2020-05-21,NA
1,1,4,2020-05-22,3
2,2,5,2020-05-23,2
3,3,6,2020-05-24,1
3,3,6,2020-05-25,2
1,1,4,2020-05-26,3
1,1,4,2020-05-27,3
1,1,4,2020-05-28,1
0,0,3,2020-05-29,1
1,1,4,2020-05-30,1
3,2,5,2020-05-31,NA
2,1,5,2020-06-01,1
2,1,5,2020-06-02,2
2,1,5,2020-06-03,1
1,0,4,2020-06-04,1
1,0,4,2020-06-05,1
2,1,5,2020-06-06,NA
1,0,4,2020-06-07,NA
3,2,7,2020-06-08,1
1,0,5,2020-06-09,NA
1,0,6,2020-06-10,2
