"estimate","lower","upper","onset_date","n.reported"
12,12,12,2020-06-04,12
16,16,19,2020-06-05,16
10,10,13,2020-06-06,10
12,12,15,2020-06-07,12
13,13,16,2020-06-08,13
15,15,18,2020-06-09,15
19,18,23,2020-06-10,18
8,7,12,2020-06-11,7
17,16,22,2020-06-12,16
20,18,25,2020-06-13,18
25,23,30,2020-06-14,23
28,26,34,2020-06-15,26
20,18,26,2020-06-16,18
17,15,22,2020-06-17,15
22,19,27,2020-06-18,19
22,19,27,2020-06-19,19
19,16,24,2020-06-20,16
10,7,15,2020-06-21,7
18,15,23,2020-06-22,15
12,9,17,2020-06-23,9
21,18,26,2020-06-24,18
11,8,16,2020-06-25,8
14,10,19,2020-06-26,10
13,10,19,2020-06-27,9
14,10,20,2020-06-28,9
17,13,24,2020-06-29,12
19,15,26,2020-06-30,13
15,10,22,2020-07-01,8
20,15,28,2020-07-02,12
12,6,19,2020-07-03,3
18,12,26,2020-07-04,8
15,9,24,2020-07-05,4
21,14,32,2020-07-06,8
21,13,32,2020-07-07,6
18,9,30,2020-07-08,2
22,13,35,2020-07-09,5
18,9,33,2020-07-10,1
18,8,33,2020-07-11,1
18,8,34,2020-07-12,NA
18,7,36,2020-07-13,NA
