"estimate","lower","upper","onset_date","n.reported"
450,450,450,2020-05-17,450
455,452,460,2020-05-18,452
380,376,387,2020-05-19,375
596,588,605,2020-05-20,582
396,389,405,2020-05-21,382
397,389,407,2020-05-22,380
342,334,353,2020-05-23,324
337,328,349,2020-05-24,315
441,430,454.025,2020-05-25,409
324,313,336,2020-05-26,296
268,257,280,2020-05-27,241
352,339,367,2020-05-28,314
324,311,339,2020-05-29,283
344,330,361,2020-05-30,296
293,279,310,2020-05-31,245
564,542,588,2020-06-01,469
326,310,346,2020-06-02,262
287,270,306,2020-06-03,225
288,270,309,2020-06-04,219
368,347,393,2020-06-05,273
356,334,382,2020-06-06,257
271,251,294,2020-06-07,186
354,330,382,2020-06-08,241
304,280,332,2020-06-09,194
398,368,430,2020-06-10,248
289,262,320,2020-06-11,164
352,320,386,2020-06-12,194
330,298,367.025,2020-06-13,170
300,266,338.025,2020-06-14,141
359,320,402,2020-06-15,158
354,313,401,2020-06-16,139
341,295,392,2020-06-17,113
410,354,473,2020-06-18,118
384,323,451,2020-06-19,86
421,350.975,504,2020-06-20,80
377,301,465,2020-06-21,49
414,323,529,2020-06-22,40
376,270,513,2020-06-23,21
295,173,461,2020-06-24,2
301,155,539.025,2020-06-25,1
