"dt_sin_pri","n.casos"
2019-12-29,2
2019-12-30,2
2019-12-31,4
2020-01-01,4
2020-01-02,2
2020-01-03,2
2020-01-04,3
2020-01-05,3
2020-01-06,4
2020-01-08,3
2020-01-09,2
2020-01-10,5
2020-01-13,3
2020-01-14,3
2020-01-15,1
2020-01-16,3
2020-01-17,2
2020-01-18,6
2020-01-21,1
2020-01-22,2
2020-01-23,3
2020-01-24,2
2020-01-25,4
2020-01-26,1
2020-01-27,1
2020-01-29,3
2020-01-30,4
2020-01-31,2
2020-02-03,1
2020-02-06,2
2020-02-08,1
2020-02-09,3
2020-02-10,1
2020-02-11,2
2020-02-13,3
2020-02-14,4
2020-02-15,2
2020-02-17,7
2020-02-18,3
2020-02-19,1
2020-02-20,8
2020-02-21,1
2020-02-22,3
2020-02-23,2
2020-02-24,6
2020-02-25,6
2020-02-26,4
2020-02-27,6
2020-02-28,4
2020-02-29,4
2020-03-01,22
2020-03-02,11
2020-03-03,7
2020-03-04,8
2020-03-05,11
2020-03-06,10
2020-03-07,16
2020-03-08,18
2020-03-09,21
2020-03-10,50
2020-03-11,38
2020-03-12,57
2020-03-13,76
2020-03-14,85
2020-03-15,113
2020-03-16,115
2020-03-17,125
2020-03-18,134
2020-03-19,130
2020-03-20,200
2020-03-21,159
2020-03-22,139
2020-03-23,230
2020-03-24,164
2020-03-25,196
2020-03-26,148
2020-03-27,197
2020-03-28,205
2020-03-29,177
2020-03-30,256
2020-03-31,210
2020-04-01,352
2020-04-02,297
2020-04-03,284
2020-04-04,304
2020-04-05,317
2020-04-06,331
2020-04-07,362
2020-04-08,357
2020-04-09,400
2020-04-10,536
2020-04-11,408
2020-04-12,473
2020-04-13,513
2020-04-14,536
2020-04-15,590
2020-04-16,522
2020-04-17,533
2020-04-18,583
2020-04-19,506
2020-04-20,884
2020-04-21,563
2020-04-22,621
2020-04-23,595
2020-04-24,570
2020-04-25,638
2020-04-26,621
2020-04-27,608
2020-04-28,641
2020-04-29,486
2020-04-30,657
2020-05-01,1016
2020-05-02,611
2020-05-03,591
2020-05-04,671
2020-05-05,621
2020-05-06,528
2020-05-07,558
2020-05-08,579
2020-05-09,497
2020-05-10,787
2020-05-11,533
2020-05-12,569
2020-05-13,514
2020-05-14,512
2020-05-15,569
2020-05-16,447
2020-05-17,478
2020-05-18,464
2020-05-19,393
2020-05-20,618
2020-05-21,396
2020-05-22,406
2020-05-23,346
2020-05-24,328
2020-05-25,437
2020-05-26,321
2020-05-27,262
2020-05-28,335
2020-05-29,309
2020-05-30,320
2020-05-31,271
2020-06-01,538
2020-06-02,296
2020-06-03,265
2020-06-04,269
2020-06-05,332
2020-06-06,295
2020-06-07,240
2020-06-08,286
2020-06-09,237
2020-06-10,336
2020-06-11,203
2020-06-12,249
2020-06-13,222
2020-06-14,195
2020-06-15,246
2020-06-16,219
2020-06-17,187
2020-06-18,210
2020-06-19,199
2020-06-20,289
2020-06-21,163
2020-06-22,191
2020-06-23,135
2020-06-24,130
2020-06-25,141
2020-06-26,117
2020-06-27,114
2020-06-28,108
2020-06-29,74
2020-06-30,80
2020-07-01,73
2020-07-02,37
2020-07-03,31
2020-07-04,25
2020-07-05,10
2020-07-06,3
