"estimate","lower","upper","onset_date","n.reported"
10,10,10,2020-04-28,10
7,7,9,2020-04-29,7
5,5,7,2020-04-30,5
11,11,14,2020-05-01,11
10,10,13,2020-05-02,10
4,4,7,2020-05-03,4
4,4,7,2020-05-04,4
7,7,10,2020-05-05,7
3,3,6,2020-05-06,3
5,5,8,2020-05-07,5
5,5,8,2020-05-08,5
7,7,10,2020-05-09,7
6,5,9,2020-05-10,5
7,6,10,2020-05-11,6
4,3,7,2020-05-12,3
7,6,10,2020-05-13,6
2,1,5,2020-05-14,1
5,4,9,2020-05-15,4
3,2,7,2020-05-16,2
2,1,6,2020-05-17,1
7,5,11,2020-05-18,5
8,6,12,2020-05-19,6
7,5,11,2020-05-20,5
7,5,12,2020-05-21,5
8,5,12,2020-05-22,5
6,3,10,2020-05-23,3
7,4,12,2020-05-24,4
5,2,10,2020-05-25,2
6,2.97500000000022,11,2020-05-26,2
6,3,11,2020-05-27,2
6,3,12,2020-05-28,2
5,2,11,2020-05-29,1
6,2,12,2020-05-30,1
7,3,13,2020-05-31,2
5,1,12,2020-06-01,NA
7,2,14,2020-06-02,1
7,2,14,2020-06-03,1
6,1,14,2020-06-04,NA
6,1,14,2020-06-05,NA
6,1,15,2020-06-06,NA
