"estimate","lower","upper","onset_date","n.reported"
7,7,7,2020-05-03,7
19,12,33,2020-05-04,12
25,15,44,2020-05-05,11
15,5,36,2020-05-06,1
39,20,80,2020-05-07,9
76,39,163,2020-05-08,14
52,20,118,2020-05-09,3
91,44,192,2020-05-10,10
118,55,264,2020-05-11,9
190,90,450,2020-05-12,16
97,38,248,2020-05-13,4
55,18,156,2020-05-14,2
35,8,110,2020-05-15,NA
41,11,126,2020-05-16,1
61,21,173,2020-05-17,3
76,28,203.025,2020-05-18,3
99,38,263.025,2020-05-19,4
130,52,334,2020-05-20,7
82,30,222,2020-05-21,3
46,12,133,2020-05-22,NA
44.5,10,136,2020-05-23,NA
74,26,213,2020-05-24,3
94,34,259,2020-05-25,3
119,44,314,2020-05-26,3
193,76,492.025,2020-05-27,7
191,77,500.025,2020-05-28,6
126,43,336.025,2020-05-29,2
124,44,340.025,2020-05-30,2
183,70,529,2020-05-31,7
95,29,294,2020-06-01,NA
105,34,328.025,2020-06-02,3
78,22,242.025,2020-06-03,NA
101,33,307.025,2020-06-04,3
87,26,295.025,2020-06-05,2
67,18,229,2020-06-06,1
56,14,193,2020-06-07,1
48,11,171,2020-06-08,1
38,6,153,2020-06-09,NA
39,6,177,2020-06-10,1
33,3,178,2020-06-11,NA
