"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-04-16,2
4,4,5,2020-04-17,4
9,9,10,2020-04-18,9
4,4,6,2020-04-19,4
6,6,8,2020-04-20,6
4,4,6,2020-04-21,4
4,4,7,2020-04-22,4
2,2,5,2020-04-23,2
4,4,7,2020-04-24,4
2,2,5,2020-04-25,2
5,4,7,2020-04-26,4
4,3,7,2020-04-27,3
7,6,10,2020-04-28,6
6,5,9,2020-04-29,5
5,4,8,2020-04-30,4
8,7,12,2020-05-01,7
6,5,9,2020-05-02,5
3,2,7,2020-05-03,2
3,2,7,2020-05-04,2
2,1,6,2020-05-05,1
2,1,6,2020-05-06,1
3,2,7,2020-05-07,2
7,5,10,2020-05-08,5
3,1,7,2020-05-09,1
2,0,6,2020-05-10,NA
2,0,6,2020-05-11,NA
4,2,8,2020-05-12,2
3,1,8,2020-05-13,1
2,0,7,2020-05-14,NA
4,1,8,2020-05-15,1
3,0,8,2020-05-16,NA
3,0,8,2020-05-17,NA
4,1,9,2020-05-18,1
3,0,9,2020-05-19,NA
3,0,9,2020-05-20,NA
3,0,10,2020-05-21,NA
3,0,9,2020-05-22,NA
3,0,10,2020-05-23,NA
3,0,10,2020-05-24,NA
3,0,10,2020-05-25,NA
