"estimate","lower","upper","onset_date","n.reported"
7,7,7,2020-05-08,7
6,6,7,2020-05-09,6
7,7,9,2020-05-10,7
6,6,8,2020-05-11,6
5,5,7,2020-05-12,5
12,12,14,2020-05-13,12
7,7,9,2020-05-14,7
12,12,14,2020-05-15,12
7,7,9,2020-05-16,7
7,7,9,2020-05-17,7
7,7,10,2020-05-18,7
6,6,9,2020-05-19,6
11,11,14,2020-05-20,11
7,7,10,2020-05-21,7
9,9,12,2020-05-22,9
3,3,6,2020-05-23,3
7,7,10,2020-05-24,7
7,7,10,2020-05-25,7
10,10,13,2020-05-26,10
4,4,7,2020-05-27,4
12,12,16,2020-05-28,12
8,7,11,2020-05-29,7
10,9,13,2020-05-30,9
6,5,9,2020-05-31,5
12,11,15,2020-06-01,11
12,11,15,2020-06-02,11
16,15,20,2020-06-03,15
8,6,11,2020-06-04,6
9,7,13,2020-06-05,7
6,4,11,2020-06-06,4
9,6,13,2020-06-07,6
13,9,18,2020-06-08,9
11,8,17,2020-06-09,7
15,10,21,2020-06-10,9
9,4,15,2020-06-11,2
11,6,19,2020-06-12,3
13,7,22,2020-06-13,4
11,5,21,2020-06-14,1
11,4,22,2020-06-15,NA
11,4,22,2020-06-16,NA
