"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-05-13,5
4,4,4,2020-05-14,4
10,10,10,2020-05-15,10
7,7,7,2020-05-16,7
9,9,9,2020-05-17,9
7,7,7,2020-05-18,7
5,5,5,2020-05-19,5
14,14,14,2020-05-20,14
9,9,9,2020-05-21,9
4,4,4,2020-05-22,4
17,17,17,2020-05-23,17
6,6,6,2020-05-24,6
10,10,10,2020-05-25,10
14,14,14,2020-05-26,14
10,10,10,2020-05-27,10
6,6,7,2020-05-28,6
11,11,12,2020-05-29,11
12,12,13,2020-05-30,12
18,18,19,2020-05-31,18
18,18,20,2020-06-01,18
13,13,15,2020-06-02,13
7,7,9,2020-06-03,7
21,21,23,2020-06-04,21
12,12,14,2020-06-05,12
18,18,20,2020-06-06,18
24,24,26,2020-06-07,24
16,16,18,2020-06-08,16
10,10,12,2020-06-09,10
12,11,14,2020-06-10,11
14,13,17,2020-06-11,13
25,24,29,2020-06-12,24
22,20,26,2020-06-13,20
19,16,23,2020-06-14,16
24,21,29,2020-06-15,21
34,30,41,2020-06-16,29
21,17,27,2020-06-17,16
24,20,30,2020-06-18,18
13,8,19,2020-06-19,7
13,8,20,2020-06-20,6
12,5,22,2020-06-21,2
