"estimate","lower","upper","onset_date","n.reported"
21,21,21,2020-05-11,21
13,13,13,2020-05-12,13
13,13,13,2020-05-13,13
9,9,9,2020-05-14,9
25,25,25,2020-05-15,25
12,12,12,2020-05-16,12
19,19,19,2020-05-17,19
19,19,19,2020-05-18,19
17,17,17,2020-05-19,17
21,21,21,2020-05-20,21
17,17,17,2020-05-21,17
12,12,13,2020-05-22,12
28,28,29,2020-05-23,28
14,14,16,2020-05-24,14
19,19,21,2020-05-25,19
25,25,27,2020-05-26,25
25,25,27,2020-05-27,25
18,18,20,2020-05-28,18
22,22,24,2020-05-29,22
22,22,25,2020-05-30,22
36,36,39,2020-05-31,36
34,33,36,2020-06-01,33
24,23,27,2020-06-02,23
26,25,29,2020-06-03,25
32,31,35,2020-06-04,31
16,15,20,2020-06-05,15
31,29,35,2020-06-06,29
40,38,45,2020-06-07,38
30,27,34,2020-06-08,27
24,21,28,2020-06-09,21
24,21,29,2020-06-10,20
31,27,37,2020-06-11,26
37,32,43,2020-06-12,29
37,31,44,2020-06-13,27
36,29,45,2020-06-14,24
40,33,50,2020-06-15,25
53,44,65,2020-06-16,34
39,29,51,2020-06-17,17
52,40,67,2020-06-18,24
44,29,64,2020-06-19,7
