"estimate","lower","upper","onset_date","n.reported"
15,15,15,2020-06-05,15
8,8,12,2020-06-06,8
6,6,10,2020-06-07,6
10,10,14,2020-06-08,10
5,5,9,2020-06-09,5
12,11,16,2020-06-10,11
9,8,13,2020-06-11,8
10,9,14,2020-06-12,9
9,8,13,2020-06-13,8
12,10,16,2020-06-14,10
5,3,9,2020-06-15,3
7,5,11,2020-06-16,5
8,6,13,2020-06-17,6
8,6,13,2020-06-18,6
15,12,20,2020-06-19,12
10,7,15,2020-06-20,7
6,2,11,2020-06-21,2
15,11,20,2020-06-22,10
12,8,18,2020-06-23,7
10,6,16,2020-06-24,5
9,4,15,2020-06-25,3
11,6,18,2020-06-26,5
11,7,18,2020-06-27,5
12,7,19,2020-06-28,5
10,5,18,2020-06-29,3
15,10,23,2020-06-30,7
16,10,24,2020-07-01,7
14,7,22,2020-07-02,4
17,11,27,2020-07-03,7
12,6,22,2020-07-04,2
15,8,25,2020-07-05,4
17,9,27,2020-07-06,5
16,9,27,2020-07-07,4
14,7,25,2020-07-08,2
15,7,27,2020-07-09,2
15,7,28,2020-07-10,2
17,9,31,2020-07-11,3
16,7,30.0249999999996,2020-07-12,1
15,6,30,2020-07-13,NA
15,6,32,2020-07-14,NA
