"dt_evoluca","n.casos"
2020-04-04,1
2020-04-08,2
2020-04-10,1
2020-04-11,1
2020-04-12,2
2020-04-14,1
2020-04-15,1
2020-04-16,3
2020-04-17,1
2020-04-18,1
2020-04-19,1
2020-04-21,5
2020-04-22,1
2020-04-23,5
2020-04-24,4
2020-04-25,1
2020-04-26,8
2020-04-27,2
2020-04-28,5
2020-04-29,6
2020-04-30,6
2020-05-01,6
2020-05-02,5
2020-05-03,13
2020-05-04,5
2020-05-05,12
2020-05-06,6
2020-05-07,5
2020-05-08,7
2020-05-09,8
2020-05-10,3
2020-05-11,4
2020-05-12,10
2020-05-13,9
2020-05-14,6
2020-05-15,8
2020-05-16,7
2020-05-17,5
2020-05-18,2
2020-05-19,5
2020-05-20,3
2020-05-21,8
2020-05-22,8
2020-05-23,4
2020-05-24,5
2020-05-25,5
2020-05-26,4
2020-05-27,3
2020-05-28,7
2020-05-29,5
2020-05-30,7
2020-06-01,1
2020-06-02,1
2020-06-03,4
2020-06-05,1
2020-06-06,1
2020-06-07,2
2020-06-10,2
2020-06-11,1
2020-06-14,1
