"estimate","lower","upper","onset_date","n.reported"
10,10,10,2020-05-03,10
6,6,6,2020-05-04,6
6,6,6,2020-05-05,6
4,4,4,2020-05-06,4
4,4,6,2020-05-07,4
4,4,6,2020-05-08,4
4,4,6,2020-05-09,4
3,3,5,2020-05-10,3
4,4,7,2020-05-11,4
7,7,10,2020-05-12,7
6,5,8,2020-05-13,5
5,4,7,2020-05-14,4
7,6,10,2020-05-15,6
7,6,10,2020-05-16,6
5,4,8,2020-05-17,4
1,0,4,2020-05-18,NA
3,2,6,2020-05-19,2
3,2,7,2020-05-20,2
7,5,10,2020-05-21,5
8,6,12,2020-05-22,6
6,4,10,2020-05-23,4
6,4,10,2020-05-24,4
5,3,9,2020-05-25,3
6,4,10,2020-05-26,4
3,1,8,2020-05-27,1
5,3,10,2020-05-28,3
6,3,10,2020-05-29,3
7,4,11,2020-05-30,4
3,0,7,2020-05-31,NA
4,1,8,2020-06-01,1
3,0,7,2020-06-02,NA
4,1,8,2020-06-03,1
3,0,8,2020-06-04,NA
3,0,8,2020-06-05,NA
4,1,9,2020-06-06,1
3,0,9,2020-06-07,NA
4,0,9,2020-06-08,NA
4,0,10,2020-06-09,NA
6,2,13,2020-06-10,2
5,1,12,2020-06-11,1
