"dt_notific","n.notific"
2020-03-20,1
2020-03-21,1
2020-03-23,1
2020-03-24,1
2020-03-25,1
2020-03-26,4
2020-03-29,1
2020-03-30,1
2020-04-01,1
2020-04-02,1
2020-04-03,2
2020-04-04,2
2020-04-05,6
2020-04-06,1
2020-04-07,2
2020-04-08,2
2020-04-10,2
2020-04-11,2
2020-04-12,3
2020-04-13,3
2020-04-14,7
2020-04-15,7
2020-04-16,10
2020-04-17,4
2020-04-18,1
2020-04-19,3
2020-04-20,7
2020-04-21,5
2020-04-22,5
2020-04-23,10
2020-04-24,8
2020-04-25,4
2020-04-26,9
2020-04-27,6
2020-04-28,3
2020-04-29,9
2020-04-30,9
2020-05-01,5
2020-05-02,5
2020-05-03,5
2020-05-04,6
2020-05-05,10
2020-05-06,8
2020-05-07,6
2020-05-08,9
2020-05-09,8
2020-05-10,5
2020-05-11,9
2020-05-12,6
2020-05-13,6
2020-05-14,8
2020-05-15,9
2020-05-16,3
2020-05-17,5
2020-05-18,4
2020-05-19,4
2020-05-20,1
2020-05-21,6
2020-05-22,7
2020-05-23,3
2020-05-24,4
2020-05-25,2
2020-05-26,5
2020-05-27,3
2020-05-28,7
2020-05-29,2
2020-05-30,5
2020-05-31,1
2020-06-02,1
2020-06-03,3
2020-06-06,1
2020-06-07,1
2020-06-08,3
