"estimate","lower","upper","onset_date","n.reported"
115,115,115,2020-04-14,115
117,117,117,2020-04-15,117
118,118,118,2020-04-16,118
138,138,138,2020-04-17,138
124,124,124,2020-04-18,124
124,124,124,2020-04-19,124
143,143,143,2020-04-20,143
126,126,126,2020-04-21,126
129,129,129,2020-04-22,129
144,144,144,2020-04-23,144
130,130,133,2020-04-24,130
126,125,130,2020-04-25,125
149,147,154,2020-04-26,147
160,157,166,2020-04-27,157
169,165,176,2020-04-28,165
180,174,187,2020-04-29,174
160,154,168,2020-04-30,153
184,177,192,2020-05-01,175
163,155,172,2020-05-02,153
171,162,180,2020-05-03,158
166,157,176,2020-05-04,151
205,196,216,2020-05-05,187
178,169,190,2020-05-06,157
198,187,210,2020-05-07,173
223,212,237,2020-05-08,195
211,199,225,2020-05-09,179
215,202,230,2020-05-10,179
208,194,224,2020-05-11,167
209,195,225,2020-05-12,163
210,196,228,2020-05-13,160
200,184,218,2020-05-14,144
206,189,225,2020-05-15,143
220,202,240,2020-05-16,147
225,205,247,2020-05-17,142
233,212,257,2020-05-18,138
222,199,248,2020-05-19,116
206,181,233,2020-05-20,89
210,183,240,2020-05-21,78
202,172,235,2020-05-22,54
205,170,245,2020-05-23,33
