"estimate","lower","upper","onset_date","n.reported"
692,692,692,2020-04-14,692
844,840,852,2020-04-15,840
736,730,745,2020-04-16,727
826,818,838,2020-04-17,814
889,879,903,2020-04-18,872
813,802,829,2020-04-19,792
1214,1199,1234,2020-04-20,1179
818,805,835,2020-04-21,790
855,842,873,2020-04-22,823
891,876,909,2020-04-23,853
950,934,969,2020-04-24,905
980,963,1000,2020-04-25,929
850,835,869,2020-04-26,801
970,953,991,2020-04-27,909
867,850,888,2020-04-28,807
757,740.975,776,2020-04-29,699
998,978,1021,2020-04-30,916
1372,1347,1403,2020-05-01,1252
919,898,943,2020-05-02,826
942,919,967,2020-05-03,837
1049,1023,1078,2020-05-04,919
1043,1015,1073,2020-05-05,898
936,908,965,2020-05-06,788
966,937,998,2020-05-07,796
973,941,1008,2020-05-08,778
952,919,989.025,2020-05-09,732
1338,1295,1387,2020-05-10,990
1091,1047,1136,2020-05-11,764
1028,982.975,1077,2020-05-12,679
963,914,1014,2020-05-13,587
979,925,1036,2020-05-14,543
1114,1050,1183,2020-05-15,556
1012,940,1089,2020-05-16,418
1015,934,1100.025,2020-05-17,343
1215,1114,1326,2020-05-18,349
1041,935,1159,2020-05-19,221
1063,934,1205.025,2020-05-20,169
911,770,1072,2020-05-21,84
961.5,776,1199,2020-05-22,46
1015,705,1429,2020-05-23,11
