"dt_sin_pri","n.casos"
2020-01-15,1
2020-02-05,1
2020-02-08,1
2020-02-14,2
2020-02-19,1
2020-02-20,4
2020-02-22,1
2020-02-23,1
2020-02-24,5
2020-02-25,1
2020-02-27,1
2020-02-28,7
2020-03-01,12
2020-03-02,11
2020-03-03,15
2020-03-04,12
2020-03-05,10
2020-03-06,23
2020-03-07,19
2020-03-08,28
2020-03-09,48
2020-03-10,60
2020-03-11,77
2020-03-12,85
2020-03-13,101
2020-03-14,146
2020-03-15,163
2020-03-16,201
2020-03-17,191
2020-03-18,213
2020-03-19,229
2020-03-20,307
2020-03-21,270
2020-03-22,279
2020-03-23,374
2020-03-24,344
2020-03-25,332
2020-03-26,359
2020-03-27,311
2020-03-28,299
2020-03-29,300
2020-03-30,324
2020-03-31,288
2020-04-01,389
2020-04-02,296
2020-04-03,305
2020-04-04,293
2020-04-05,306
2020-04-06,329
2020-04-07,300
2020-04-08,321
2020-04-09,319
2020-04-10,452
2020-04-11,317
2020-04-12,364
2020-04-13,377
2020-04-14,371
2020-04-15,469
2020-04-16,392
2020-04-17,474
2020-04-18,533
2020-04-19,436
2020-04-20,615
2020-04-21,414
2020-04-22,454
2020-04-23,435
2020-04-24,467
2020-04-25,477
2020-04-26,403
2020-04-27,453
2020-04-28,394
2020-04-29,361
2020-04-30,451
2020-05-01,583
2020-05-02,404
2020-05-03,426
2020-05-04,463
2020-05-05,406
2020-05-06,340
2020-05-07,383
2020-05-08,340
2020-05-09,365
2020-05-10,436
2020-05-11,333
2020-05-12,305
2020-05-13,278
2020-05-14,244
2020-05-15,244
2020-05-16,205
2020-05-17,196
2020-05-18,182
2020-05-19,140
2020-05-20,132
2020-05-21,75
2020-05-22,53
2020-05-23,39
2020-05-24,25
2020-05-25,17
2020-05-26,12
