"estimate","lower","upper","onset_date","n.reported"
53,53,53,2020-05-30,53
38,37,42,2020-05-31,37
110,108,118,2020-06-01,108
60,58,67,2020-06-02,58
62,59,70,2020-06-03,59
70,66,78,2020-06-04,65
70,66,79,2020-06-05,64
64,59,72,2020-06-06,57
62,57,71,2020-06-07,55
64,59,73,2020-06-08,56
66,59,75,2020-06-09,56
71,64,80,2020-06-10,60
48,42,58,2020-06-11,38
72,64,82,2020-06-12,58
66,58,77,2020-06-13,51
71,63,83,2020-06-14,53
63,54,75,2020-06-15,44
66,57,78,2020-06-16,46
59,49,71,2020-06-17,37
74,64,88,2020-06-18,48
67,56,81,2020-06-19,39
69,57,83,2020-06-20,39
62,50,77,2020-06-21,32
61,48.9750000000002,76,2020-06-22,29
64,50,80,2020-06-23,29
56,42,73,2020-06-24,19
81,65,102,2020-06-25,35
84,66,106.025,2020-06-26,32
73,56,95,2020-06-27,21
78,59,102,2020-06-28,22
65,44,89,2020-06-29,9
79,57,107,2020-06-30,14
94,68,129,2020-07-01,16
105,75,148,2020-07-02,17
95,63,138,2020-07-03,6
105,69,160,2020-07-04,7
116,75,188,2020-07-05,9
106,63,182,2020-07-06,1
106,59,202,2020-07-07,1
106,54,220,2020-07-08,NA
