"dt_notific","n.notific"
2020-01-13,1
2020-02-21,1
2020-03-10,1
2020-03-11,1
2020-03-12,1
2020-03-16,1
2020-03-17,1
2020-03-20,2
2020-03-21,2
2020-03-23,4
2020-03-24,5
2020-03-25,2
2020-03-26,5
2020-03-27,6
2020-03-28,2
2020-03-29,3
2020-03-30,10
2020-03-31,4
2020-04-01,1
2020-04-02,7
2020-04-03,6
2020-04-04,1
2020-04-05,1
2020-04-06,11
2020-04-07,5
2020-04-08,5
2020-04-09,5
2020-04-10,3
2020-04-11,3
2020-04-13,6
2020-04-14,3
2020-04-15,4
2020-04-16,4
2020-04-17,4
2020-04-18,1
2020-04-19,1
2020-04-20,6
2020-04-21,2
2020-04-22,9
2020-04-23,4
2020-04-24,2
2020-04-25,1
2020-04-26,1
2020-04-27,9
2020-04-28,8
2020-04-29,4
2020-04-30,3
2020-05-01,4
2020-05-02,2
2020-05-04,6
2020-05-05,6
2020-05-06,5
2020-05-07,3
2020-05-08,3
2020-05-10,1
2020-05-11,12
2020-05-12,4
2020-05-13,4
2020-05-14,9
2020-05-15,5
2020-05-16,1
2020-05-17,1
2020-05-18,6
2020-05-19,4
2020-05-20,2
2020-05-21,1
2020-05-22,5
2020-05-23,2
2020-05-24,3
2020-05-25,7
2020-05-26,8
2020-05-27,5
2020-05-28,7
2020-05-29,7
2020-05-30,4
2020-06-01,10
2020-06-02,5
2020-06-03,7
2020-06-04,10
2020-06-05,5
2020-06-06,2
2020-06-07,1
2020-06-08,6
2020-06-09,3
2020-06-10,2
